Warning: Control callbacks may disable some MIP features.
Lazy constraint(s) or lazy constraint callback is present.
    Disabling dual reductions (CPX_PARAM_REDUCE) in presolve.
Clique table members: 111964.
MIP emphasis: balance optimality and feasibility.
MIP search method: traditional branch-and-cut.
Parallel mode: none, using 1 thread.
Root relaxation solution time = 38.21 sec. (4077.62 ticks)

        Nodes                                         Cuts/
   Node  Left     Objective  IInf  Best Integer    Best Bound    ItCnt     Gap         Variable B NodeID Parent  Depth

      0     0     1285.8815    10                   1285.8815    15512         
      0     0     1243.7442   124     1195.2771 UserPurge1: 227    16372    4.05%
      0     0     1243.7430   134     1195.2771 UserPurge1: 219    16378    4.05%
      0     0     1243.7422   128     1195.2771 UserPurge1: 225    16381    4.05%
      0     0     1243.7420   130     1195.2771 UserPurge1: 225    16389    4.05%
      0     0     1243.7398   147     1195.2771 UserPurge1: 227    16407    4.05%
      0     0     1243.7354   139     1195.2771 UserPurge1: 227    16424    4.05%
      0     0     1243.7327   136     1195.2771 UserPurge1: 224    16436    4.05%
      0     0     1243.7293   137     1195.2771 UserPurge1: 228    16453    4.05%
      0     0     1243.7251   149     1195.2771 UserPurge1: 226    16463    4.05%
      0     0     1243.7234   145     1195.2771 UserPurge1: 229    16473    4.05%
      0     0     1243.7211   146     1195.2771 UserPurge1: 228    16483    4.05%
      0     0     1243.7196   137     1195.2771 UserPurge1: 229    16496    4.05%
      0     0     1243.7185   139     1195.2771 UserPurge1: 225    16508    4.05%
      0     0     1243.7136   162     1195.2771 UserPurge1: 230    16527    4.05%
      0     0     1243.6988   143     1195.2771 UserPurge1: 231    16557    4.05%
      0     0     1243.6919   135     1195.2771 UserPurge1: 226    16567    4.05%
      0     0     1243.6901   145     1195.2771 UserPurge1: 223    16572    4.05%
      0     0     1243.6838    87     1195.2771 UserPurge1: 230    16584    4.05%
      0     0     1243.6818   137     1195.2771 UserPurge1: 201    16592    4.05%
      0     0     1243.6732   137     1195.2771 UserPurge1: 223    16608    4.05%
      0     0     1243.6696   131     1195.2771 UserPurge1: 225    16631    4.05%
      0     0     1243.6682   124     1195.2771 UserPurge1: 223    16642    4.05%
      0     0     1243.6671   148     1195.2771 UserPurge1: 224    16653    4.05%
      0     0     1243.6649   138     1195.2771 UserPurge1: 229    16668    4.05%
      0     0     1243.6618   131     1195.2771 UserPurge1: 228    16682    4.05%
      0     0     1243.6598   141     1195.2771 UserPurge1: 223    16698    4.05%
      0     0     1243.6586   146     1195.2771 UserPurge1: 228    16713    4.05%
      0     0     1243.6578   136     1195.2771 UserPurge1: 227    16722    4.05%
      0     0     1243.6556   139     1195.2771 UserPurge1: 232    16749    4.05%
      0     0     1243.6525   156     1195.2771 UserPurge1: 223    16772    4.05%
      0     0     1243.6502   146     1195.2771 UserPurge1: 230    16797    4.05%
      0     0     1243.6493   162     1195.2771 UserPurge1: 225    16809    4.05%
      0     0     1243.6487   146     1195.2771 UserPurge1: 230    16824    4.05%
      0     0     1243.6477   158     1195.2771 UserPurge1: 230    16843    4.05%
      0     0     1243.6472   157     1195.2771 UserPurge1: 231    16851    4.05%
      0     0     1243.6463    87     1195.2771 UserPurge1: 232    16864    4.05%
      0     0     1243.6462   146     1195.2771 UserPurge1: 199    16869    4.05%
      0     0     1243.6440   148     1195.2771 UserPurge1: 233    16898    4.05%
      0     0     1243.6436    87     1195.2771 UserPurge1: 227    16901    4.05%
      0     0     1243.6432   151     1195.2771 UserPurge1: 201    16913    4.05%
      0     0     1243.6419   141     1195.2771 UserPurge1: 230    16931    4.05%
      0     0     1243.6401   160     1195.2771 UserPurge1: 232    16946    4.05%
      0     0     1243.6377   161     1195.2771 UserPurge1: 235    16969    4.05%
      0     0     1243.6353   164     1195.2771 UserPurge1: 232    16989    4.05%
      0     0     1243.6341   154     1195.2771 UserPurge1: 233    17005    4.05%
      0     0     1243.6326   176     1195.2771 UserPurge1: 233    17031    4.05%
      0     0     1243.6306   160     1195.2771 UserPurge1: 234    17050    4.05%
      0     0     1243.6220   158     1195.2771 UserPurge1: 235    17078    4.04%
      0     0     1243.6208    87     1195.2771 UserPurge1: 230    17079    4.04%
      0     0     1243.6204    90     1195.2771 UserPurge1: 200    17080    4.04%
      0     0     1243.6191   149     1195.2771 UserPurge1: 202    17092    4.04%
      0     0     1243.6180   149     1195.2771 UserPurge1: 231    17103    4.04%
      0     0     1243.6149   166     1195.2771 UserPurge1: 234    17125    4.04%
      0     0     1243.6122   140     1195.2771 UserPurge1: 234    17144    4.04%
      0     0     1243.6103   165     1195.2771 UserPurge1: 230    17158    4.04%
      0     0     1243.6038   176     1195.2771 UserPurge1: 236    17192    4.04%
      0     0     1243.5998    87     1195.2771 UserPurge1: 241    17200    4.04%
      0     0     1243.5986    87     1195.2771 UserPurge1: 200    17203    4.04%
      0     0     1243.5971   168     1195.2771 UserPurge1: 201    17218    4.04%
      0     0     1243.5929   153     1195.2771 UserPurge1: 233    17233    4.04%
      0     0     1243.5893   174     1195.2771 UserPurge1: 229    17255    4.04%
      0     0     1243.5859   157     1195.2771 UserPurge1: 240    17282    4.04%
      0     0     1243.5826   152     1195.2771 UserPurge1: 232    17298    4.04%
      0     0     1243.5793    87     1195.2771 UserPurge1: 234    17309    4.04%
      0     0     1243.5737   146     1195.2771 UserPurge1: 200    17328    4.04%
      0     0     1243.5705   160     1195.2771 UserPurge1: 232    17346    4.04%
      0     0     1243.5651   184     1195.2771 UserPurge1: 236    17378    4.04%
      0     0     1243.5636   188     1195.2771 UserPurge1: 236    17390    4.04%
      0     0     1243.5623   175     1195.2771 UserPurge1: 238    17403    4.04%
      0     0     1243.5601   165     1195.2771 UserPurge1: 241    17428    4.04%
      0     0     1243.5600    94     1195.2771 UserPurge1: 239    17429    4.04%
      0     0     1243.5590   184     1195.2771 UserPurge1: 204    17461    4.04%
      0     0     1243.5512   173     1195.2771 UserPurge1: 245    17497    4.04%
      0     0     1243.5493   165     1195.2771 UserPurge1: 231    17516    4.04%
      0     0     1243.5475   162     1195.2771 UserPurge1: 234    17531    4.04%
      0     0     1243.5463   181     1195.2771 UserPurge1: 238    17563    4.04%
      0     0     1243.5458   185     1195.2771 UserPurge1: 237    17595    4.04%
      0     0     1243.5446   174     1195.2771 UserPurge1: 241    17612    4.04%
      0     0     1243.5437   180     1195.2771 UserPurge1: 239    17632    4.04%
      0     0     1243.5422   164     1195.2771 UserPurge1: 237    17651    4.04%
      0     0     1243.5415   188     1195.2771 UserPurge1: 234    17674    4.04%
      0     0     1243.5375   163     1195.2771 UserPurge1: 243    17695    4.04%
      0     0     1243.5372    87     1195.2771 UserPurge1: 239    17698    4.04%
      0     0     1243.5364   179     1195.2771 UserPurge1: 200    17709    4.04%
      0     0     1243.5320    87     1195.2771 UserPurge1: 244    17728    4.04%
      0     0     1243.5318   177     1195.2771 UserPurge1: 201    17740    4.04%
      0     0     1243.5293   167     1195.2771 UserPurge1: 241    17769    4.04%
      0     0     1243.5276   181     1195.2771 UserPurge1: 237    17783    4.04%
      0     0     1243.5256   173     1195.2771 UserPurge1: 242    17806    4.04%
      0     0     1243.5236   174     1195.2771 UserPurge1: 236    17825    4.04%
      0     0     1243.5216   189     1195.2771 UserPurge1: 237    17850    4.04%
      0     0     1243.5184   173     1195.2771 UserPurge1: 245    17877    4.04%
      0     0     1243.5148   182     1195.2771 UserPurge1: 240    17912    4.04%
      0     0     1243.5128   173     1195.2771 UserPurge1: 240    17930    4.04%
      0     0     1243.5114   177     1195.2771 UserPurge1: 235    17944    4.04%
      0     0     1243.5104   183     1195.2771 UserPurge1: 244    17955    4.04%
      0     0     1243.5080   155     1195.2771 UserPurge1: 245    17978    4.04%
      0     0     1243.5067   164     1195.2771 UserPurge1: 232    17986    4.04%
      0     0     1243.5051   181     1195.2771 UserPurge1: 238    18006    4.03%
      0     0     1243.5037   173     1195.2771 UserPurge1: 243    18023    4.03%
      0     0     1243.5009   186     1195.2771 UserPurge1: 238    18048    4.03%
      0     0     1243.4985   159     1195.2771 UserPurge1: 246    18069    4.03%
      0     0     1243.4979   179     1195.2771 UserPurge1: 237    18084    4.03%
      0     0     1243.4946   176     1195.2771 UserPurge1: 239    18109    4.03%
      0     0     1243.4874   157     1195.2771 UserPurge1: 240    18137    4.03%
      0     0     1243.4853   179     1195.2771 UserPurge1: 239    18149    4.03%
      0     0     1243.4748   178     1195.2771 UserPurge1: 243    18181    4.03%
      0     0     1243.4706   185     1195.2771 UserPurge1: 240    18205    4.03%
      0     0     1243.4674   178     1195.2771 UserPurge1: 244    18229    4.03%
      0     0     1243.4651   176     1195.2771 UserPurge1: 244    18252    4.03%
      0     0     1243.4633   164     1195.2771 UserPurge1: 247    18265    4.03%
      0     0     1243.4627   188     1195.2771 UserPurge1: 240    18279    4.03%
      0     0     1243.4581   185     1195.2771 UserPurge1: 246    18310    4.03%
      0     0     1243.4512   208     1195.2771 UserPurge1: 246    18346    4.03%
      0     0     1243.4446   192     1195.2771 UserPurge1: 249    18377    4.03%
      0     0     1243.4432   174     1195.2771 UserPurge1: 244    18390    4.03%
      0     0     1243.4412   180     1195.2771 UserPurge1: 243    18404    4.03%
      0     0     1243.4373   207     1195.2771 UserPurge1: 244    18450    4.03%
      0     0     1243.4352   197     1195.2771 UserPurge1: 253    18477    4.03%
      0     0     1243.4336   195     1195.2771 UserPurge1: 247    18503    4.03%
      0     0     1243.4325   211     1195.2771 UserPurge1: 243    18529    4.03%
      0     0     1243.4303   196     1195.2771 UserPurge1: 247    18544    4.03%
      0     0     1243.4268   182     1195.2771 UserPurge1: 252    18572    4.03%
      0     0     1243.4252   201     1195.2771 UserPurge1: 250    18595    4.03%
      0     2     1243.4252   201     1195.2771     1243.0857    18595    4.00%                        0             0
Elapsed time = 2101.28 sec. (500092.91 ticks, tree = 0.00 MB, solutions = 2)
      1     3     1242.9069   197     1195.2771     1242.7918    18597    3.98%x_ENSMUSP0000003 D      1      0      1
      2     4     1241.6452   191     1195.2771     1242.7918    19201    3.98%x_ENSMUSP0000003 N      2      0      1
      3     5     1241.4443    92     1195.2771     1242.7918    19360    3.98%x_ENSMUSP0000005 U      3      1      2
      4     6     1240.8275   224     1195.2771     1241.5153    19655    3.87%x_ENSMUSP0000005 D      4      1      2
      5     7     1236.1523   122     1195.2771     1241.5153    20262    3.87%x_ENSMUSP0000001 N      5      3      3
      6     8     1235.7037    68     1195.2771     1241.5153    20272    3.87%x_ENSMUSP0000004 U      6      5      4
*     7+    7                         1209.1935     1241.5153    20277    2.67%
      7     9     1235.6517    18     1209.1935     1241.5153    20277    2.67%x_ENSP0000026334 U      7      6      5
      8    10     1235.5319    18     1209.1935     1241.5153    20355    2.67%x_ENSP0000026334 D      8      6      5
*     9+    9                         1213.6157     1241.5153    20551    2.30%
      9    11     1234.5675    53     1213.6157     1241.5153    20551    2.30%x_ENSP0000026863 N      9      7      6
*    10+   10                         1222.8400     1241.5153    20606    1.53%
     10    12     1235.0621    19     1222.8400     1241.5153    20606    1.53%x_ENSP0000026863 U     10      7      6
Elapsed time = 2972.34 sec. (835757.27 ticks, tree = 2.39 MB, solutions = 5)
     11    13     1234.9275    40     1222.8400     1241.5153    20624    1.53%x_ENSMUSP0000000 D     11     10      7
     12    14     1234.7209     5     1222.8400     1241.5153    20626    1.53%x_ENSMUSP0000000 U     12     10      7
     13    15     1234.6234    36     1222.8400     1241.5153    20641    1.53%x_ENSMUSP0000005 D     13     11      8
     14    16     1234.5405    45     1222.8400     1241.5153    20757    1.53%x_ENSMUSP0000005 N     14     11      8
     15    17     1234.4440    39     1222.8400     1241.5153    20764    1.53%x_ENSMUSP0000002 U     15     14      9
     16    18     1233.8763    19     1222.8400     1241.5153    20772    1.53%x_ENSMUSP0000002 D     16     14      9
     17    19     1234.4099    45     1222.8400     1241.5153    20782    1.53%x_ENSMUSP0000010 D     17     15     10
*    18+   18                         1228.7518     1241.5153    20791    1.04%
     18    20     1234.3795     5     1228.7518     1241.5153    20791    1.04%mm_ENSP000003610 D     18     17     11
     19    21     1234.3768     5     1228.7518     1241.5153    20792    1.04%x_ENSP0000035029 D     19     18     12
     20    22     1234.1619    39     1228.7518     1241.5153    21024    1.04%z_ENSMUSP0000002 N     20     19     13
Elapsed time = 3825.14 sec. (958682.92 ticks, tree = 2.70 MB, solutions = 6)
     21    23     1234.1229    36     1228.7518     1241.5153    21092    1.04%z_ENSMUSP0000002 D     21     19     13
     22    24     1234.1512    23     1228.7518     1241.5153    21103    1.04%x_ENSMUSP0000007 U     22     20     14
     23    25     1234.1472    22     1228.7518     1241.5153    21112    1.04%x_ENSMUSP0000007 D     23     22     15
     24    26     1234.1297    37     1228.7518     1241.5153    21131    1.04%x_ENSMUSP0000002 D     24     23     16
     25    27     1234.1272    32     1228.7518     1241.5153    21134    1.04%x_ENSMUSP0000010 D     25     24     17
     26    28     1234.1207    23     1228.7518     1241.5153    21143    1.04%x_ENSMUSP0000003 D     26     25     18
     27    29     1233.9371    39     1228.7518     1241.5153    21481    1.04%x_ENSMUSP0000011 N     27     26     19
     28    30     1233.9364    41     1228.7518     1241.5153    21485    1.04%x_ENSMUSP0000001 D     28     27     20
     29    31     1233.9339    29     1228.7518     1241.5153    21496    1.04%x_ENSMUSP0000007 U     29     28     21
     30    32     1233.9294    15     1228.7518     1241.5153    21503    1.04%x_ENSMUSP0000010 U     30     29     22
Elapsed time = 4588.88 sec. (1136612.58 ticks, tree = 3.06 MB, solutions = 6)
     31    33     1233.9012    28     1228.7518     1241.5153    21536    1.04%x_ENSMUSP0000010 D     31     29     22
     32    34     1233.9183    26     1228.7518     1241.5153    21551    1.04%x_ENSMUSP0000002 D     32     30     23
     33    35     1233.9139    29     1228.7518     1241.5153    21560    1.04%x_ENSMUSP0000002 D     33     32     24
     34    36     1233.9137    23     1228.7518     1241.5153    21561    1.04%x_ENSMUSP0000006 D     34     33     25
     35    37     1233.6808    59     1228.7518     1241.5153    22001    1.04%x_ENSMUSP0000008 N     35     34     26
     36    38     1233.6787    42     1228.7518     1241.5153    22005    1.04%x_ENSP0000035482 U     36     35     27
     37    39     1233.6783    53     1228.7518     1241.5153    22008    1.04%x_ENSMUSP0000002 D     37     36     28
     38    40     1233.6775    16     1228.7518     1241.5153    22011    1.04%x_ENSMUSP0000002 D     38     37     29
     39    41     1233.6721    36     1228.7518     1241.5153    22022    1.04%x_ENSMUSP0000011 D     39     38     30
     40    42     1233.6579    46     1228.7518     1241.5153    22115    1.04%x_ENSMUSP0000002 D     40     39     31
Elapsed time = 5564.82 sec. (1418575.77 ticks, tree = 3.43 MB, solutions = 6)
     41    43     1233.5398    12     1228.7518     1241.5153    22186    1.04%x_ENSMUSP0000002 U     41     39     31
     42    44     1233.5350     5     1228.7518     1241.5153    22187    1.04%x_ENSMUSP0000010 D     42     41     32
     43    45     1233.5058     6     1228.7518     1241.5153    22199    1.04%x_ENSMUSP0000010 U     43     41     32
     44    46     1233.5319    11     1228.7518     1241.5153    22217    1.04%x_ENSP0000034283 U     44     42     33
     45    47     1232.9472    53     1228.7518     1241.5153    22559    1.04%x_ENSP0000034283 N     45     42     33
     46    48     1233.4455    50     1228.7518     1241.5153    22622    1.04%x_ENSP0000038092 D     46     44     34
     47    49     1233.4374    29     1228.7518     1241.5153    22637    1.04%x_ENSP0000025980 U     47     46     35
     48    50     1233.4268    10     1228.7518     1241.5153    22671    1.04%x_ENSMUSP0000000 U     48     47     36
     49    51     1232.1746     5     1228.7518     1241.5153    23013    1.04%x_ENSMUSP0000000 D     49     47     36
     50    52     1233.4204    18     1228.7518     1241.5153    23022    1.04%x_ENSMUSP0000001 D     50     48     37
Elapsed time = 6561.39 sec. (1626570.50 ticks, tree = 3.84 MB, solutions = 6)
     51    53     1233.4194    15     1228.7518     1241.5153    23026    1.04%z_ENSMUSP0000002 U     51     50     38
     52    54     1232.6452    24     1228.7518     1241.5153    23276    1.04%z_ENSMUSP0000002 D     52     50     38
     53    55     1233.4045     5     1228.7518     1241.5153    23286    1.04%x_ENSMUSP0000000 D     53     51     39
     54    56     1233.3648     9     1228.7518     1241.5153    23310    1.04%x_ENSMUSP0000000 U     54     51     39
     55    57     1233.2022    24     1228.7518     1241.5153    23558    1.04%x_ENSMUSP0000000 N     55     54     40
     56    58     1233.2904     5     1228.7518     1241.5153    23594    1.04%x_ENSMUSP0000000 U     56     54     40
     57    59     1233.2876     5     1228.7518     1241.5153    23600    1.04%x_ENSMUSP0000003 U     57     56     41
     58    60     1233.2794     2     1228.7518     1241.5153    23626    1.04%x_ENSP0000026261 U     58     57     42
     59    61     1232.5856    14     1228.7518     1241.5153    23890    1.04%x_ENSP0000026261 D     59     57     42
     60    62     1232.5776    16     1228.7518     1241.5153    23911    1.04%x_ENSMUSP0000001 D     60     59     43
Elapsed time = 7563.80 sec. (1815291.46 ticks, tree = 4.22 MB, solutions = 6)
     61    63     1232.5202    25     1228.7518     1241.5153    23940    1.04%x_ENSMUSP0000007 D     61     60     44
     62    64     1232.5181    22     1228.7518     1241.5153    23952    1.04%x_ENSP0000032184 D     62     61     45
     63    65     1232.2917     4     1228.7518     1241.5153    24175    1.04%x_ENSP0000032184 U     63     61     45
     64    66     1232.5146     9     1228.7518     1241.5153    24181    1.04%x_ENSMUSP0000008 D     64     62     46
     65    67     1232.5104    10     1228.7518     1241.5153    24192    1.04%x_ENSMUSP0000002 D     65     64     47
     66    68     1232.3695    40     1228.7518     1241.5153    24426    1.04%x_ENSMUSP0000004 N     66     65     48
     67    69     1232.3385     8     1228.7518     1241.5153    24485    1.04%x_ENSMUSP0000004 U     67     65     48
     68    70     1232.3127     8     1228.7518     1241.5153    24491    1.04%x_ENSMUSP0000010 D     68     67     49
     69    71     1232.2865     7     1228.7518     1241.5153    24496    1.04%x_ENSMUSP0000003 D     69     68     50
     70    72     1232.2852     8     1228.7518     1241.5153    24497    1.04%x_ENSMUSP0000006 D     70     69     51
Elapsed time = 8502.16 sec. (1939843.88 ticks, tree = 4.56 MB, solutions = 6)
     71    73     1232.1999     5     1228.7518     1241.5153    24510    1.04%x_ENSMUSP0000006 U     71     69     51
     72    74     1232.2131     7     1228.7518     1241.5153    24518    1.04%x_ENSMUSP0000005 D     72     70     52
     73    75     1232.1895     5     1228.7518     1241.5153    24527    1.04%x_ENSMUSP0000002 D     73     72     53
     74    76     1232.0242     8     1228.7518     1241.5153    24612    1.04%x_ENSMUSP0000002 U     74     72     53
     75    77     1232.0150     5     1228.7518     1241.5153    24693    1.04%x_ENSP0000034810 U     75     74     54
     76    78     1229.4039     4     1228.7518     1241.5153    24793    1.04%z_ENSMUSP0000003 U     76     75     55
     77    77        cutoff           1228.7518     1241.5153    24998    1.04%z_ENSMUSP0000003 D     77     75     55
     78    78     1229.3907     4     1228.7518     1241.5153    25024    1.04%x_ENSMUSP0000009 D     78     76     56
     79    79     1229.3752     7     1228.7518     1241.5153    25053    1.04%x_ENSMUSP0000004 D     79     78     57
     80    80     1229.2316     8     1228.7518     1241.5153    25279    1.04%x_ENSMUSP0000002 D     80     79     58
Elapsed time = 9326.28 sec. (2169313.62 ticks, tree = 4.87 MB, solutions = 6)
     81    79        cutoff           1228.7518     1241.5153    25447    1.04%x_ENSMUSP0000002 U     81     79     58
     82    80     1228.9975     5     1228.7518     1241.5153    25986    1.04%x_ENSMUSP0000003 N     82     80     59
     83    79        cutoff           1228.7518     1241.5153    26052    1.04%x_ENSMUSP0000003 U     83     80     59
     84    79     1228.9779    10     1228.7518     1241.5153    26053    1.04%x_ENSMUSP0000002 U     84     82     60
     85    79     1228.9761    21     1228.7518     1241.5153    26062    1.04%x_ENSMUSP0000002 D     85     84     61
     86    80     1228.9761     4     1228.7518     1241.5153    26324    1.04%x_ENSMUSP0000000 D     86     85     62
     87    81     1228.9731     5     1228.7518     1241.5153    26326    1.04%x_ENSMUSP0000011 U     87     86     63
     88    81     1228.9476     9     1228.7518     1241.5153    26340    1.04%x_ENSMUSP0000011 D     88     87     64
     89    82     1228.9241     4     1228.7518     1241.5153    26351    1.04%x_ENSMUSP0000005 D     89     88     65
     90    81        cutoff           1228.7518     1241.5153    26367    1.04%x_ENSMUSP0000001 U     90     89     66
Elapsed time = 10416.16 sec. (2363809.33 ticks, tree = 4.99 MB, solutions = 6)
     91    82     1228.9203     4     1228.7518     1241.5153    26370    1.04%x_ENSMUSP0000001 D     91     89     66
     92    81        cutoff           1228.7518     1241.5153    26380    1.04%x_ENSMUSP0000009 U     92     91     67
     93    81     1228.9081    12     1228.7518     1241.5153    26679    1.04%x_ENSMUSP0000009 D     93     91     67
     94    82     1228.9081     4     1228.7518     1241.5153    26898    1.04%x_ENSMUSP0000003 D     94     93     68
     95    81        cutoff           1228.7518     1241.5153    26917    1.04%x_ENSMUSP0000001 D     95     94     69
     96    82     1228.9068     4     1228.7518     1241.5153    26919    1.04%x_ENSMUSP0000001 U     96     94     69
     97    83     1228.9049     5     1228.7518     1241.5153    26920    1.04%x_ENSMUSP0000000 D     97     96     70
     98    84     1228.8970     4     1228.7518     1241.5153    26924    1.04%x_ENSMUSP0000007 D     98     97     71
     99    83        cutoff           1228.7518     1241.5153    26943    1.04%x_ENSMUSP0000003 U     99     98     72
    100    84     1228.8955     4     1228.7518     1241.5153    26944    1.04%x_ENSMUSP0000003 D    100     98     72
Elapsed time = 11305.60 sec. (2543417.83 ticks, tree = 5.06 MB, solutions = 6)
    101    83        cutoff           1228.7518     1241.5153    26956    1.04%x_ENSMUSP0000003 U    101    100     73
    102    83     1228.8768     7     1228.7518     1241.5153    26965    1.04%x_ENSMUSP0000003 D    102    100     73
    103    83     1228.8354    26     1228.7518     1241.5153    26972    1.04%x_ENSMUSP0000002 N    103    102     74
