Warning: Control callbacks may disable some MIP features.
Lazy constraint(s) or lazy constraint callback is present.
    Disabling dual reductions (CPX_PARAM_REDUCE) in presolve.
Clique table members: 80417.
MIP emphasis: balance optimality and feasibility.
MIP search method: traditional branch-and-cut.
Parallel mode: none, using 1 thread.
Root relaxation solution time = 12.88 sec. (2858.42 ticks)

        Nodes                                         Cuts/
   Node  Left     Objective  IInf  Best Integer    Best Bound    ItCnt     Gap         Variable B NodeID Parent  Depth

      0     0      840.7740    98                    840.7740    14929         
      0     0      804.8894   132      764.6152 UserPurge1: 148    15381    5.27%
      0     0      804.8706   121      764.6152 UserPurge1: 141    15389    5.26%
      0     0      804.8508   104      764.6152 UserPurge1: 139    15403    5.26%
      0     0      804.8449   157      764.6152 UserPurge1: 138    15407    5.26%
      0     0      804.8323   118      764.6152 UserPurge1: 145    15418    5.26%
      0     0      804.8208   124      764.6152 UserPurge1: 139    15423    5.26%
      0     0      804.7973   157      764.6152 UserPurge1: 139    15450    5.26%
      0     0      804.7541   115      764.6152 UserPurge1: 146    15464    5.25%
      0     0      804.7409   157      764.6152 UserPurge1: 136    15467    5.25%
      0     0      804.7018   149      764.6152 UserPurge1: 143    15493    5.24%
      0     0      804.6901   168      764.6152 UserPurge1: 140    15508    5.24%
      0     0      804.6820   184      764.6152 UserPurge1: 144    15522    5.24%
      0     0      804.6628   192      764.6152 UserPurge1: 147    15535    5.24%
      0     0      804.6575   204      764.6152 UserPurge1: 143    15548    5.24%
      0     0      804.6513   128      764.6152 UserPurge1: 147    15552    5.24%
      0     0      804.6502   198      764.6152 UserPurge1: 140    15558    5.24%
      0     0      804.6474   214      764.6152 UserPurge1: 150    15571    5.24%
      0     0      804.6377   223      764.6152 UserPurge1: 151    15588    5.23%
      0     0      804.6189   186      764.6152 UserPurge1: 152    15607    5.23%
      0     0      804.6100   224      764.6152 UserPurge1: 146    15620    5.23%
      0     0      804.5931   204      764.6152 UserPurge1: 151    15635    5.23%
      0     0      804.5805   214      764.6152 UserPurge1: 152    15648    5.23%
      0     0      804.5572   135      764.6152 UserPurge1: 152    15676    5.22%
      0     0      804.5499   242      764.6152 UserPurge1: 141    15687    5.22%
      0     0      804.5295   229      764.6152 UserPurge1: 154    15704    5.22%
      0     0      804.5196   248      764.6152 UserPurge1: 154    15719    5.22%
      0     0      804.4741    69      764.6152 UserPurge1: 158    15747    5.21%
      0     0      804.4729   156      764.6152 UserPurge1: 132    15749    5.21%
      0     0      804.4617   139      764.6152 UserPurge1: 141    15765    5.21%
      0     0      804.4470   185      764.6152 UserPurge1: 142    15776    5.21%
      0     0      804.4293   170      764.6152 UserPurge1: 149    15799    5.21%
      0     0      804.4172   167      764.6152 UserPurge1: 144    15807    5.21%
      0     0      804.3989   202      764.6152 UserPurge1: 148    15819    5.20%
      0     0      804.3828   192      764.6152 UserPurge1: 150    15833    5.20%
      0     0      804.3757   238      764.6152 UserPurge1: 149    15848    5.20%
      0     0      804.3684   245      764.6152 UserPurge1: 155    15876    5.20%
      0     0      804.3557   238      764.6152 UserPurge1: 155    15913    5.20%
      0     0      804.3218   251      764.6152 UserPurge1: 157    15953    5.19%
      0     0      804.3105   178      764.6152 UserPurge1: 156    15974    5.19%
      0     0      804.2949   178      764.6152 UserPurge1: 150    15995    5.19%
      0     0      804.2911   222      764.6152 UserPurge1: 151    16015    5.19%
      0     0      804.2858   247      764.6152 UserPurge1: 153    16033    5.19%
      0     0      804.2770   204      764.6152 UserPurge1: 157    16053    5.19%
      0     0      804.2434   223      764.6152 UserPurge1: 152    16087    5.18%
      0     0      804.2379   224      764.6152 UserPurge1: 154    16104    5.18%
      0     0      804.2317   256      764.6152 UserPurge1: 157    16139    5.18%
      0     0      804.2215   263      764.6152 UserPurge1: 156    16174    5.18%
      0     0      804.2133   220      764.6152 UserPurge1: 162    16192    5.18%
      0     0      804.2067   224      764.6152 UserPurge1: 154    16214    5.18%
      0     0      804.1918   257      764.6152 UserPurge1: 156    16239    5.18%
      0     0      804.1743   270      764.6152 UserPurge1: 159    16266    5.17%
      0     0      804.1579   261      764.6152 UserPurge1: 160    16289    5.17%
      0     0      804.1365   225      764.6152 UserPurge1: 160    16309    5.17%
      0     0      804.1251   281      764.6152 UserPurge1: 155    16335    5.17%
      0     0      804.1159   259      764.6152 UserPurge1: 161    16354    5.17%
      0     0      804.1020   278      764.6152 UserPurge1: 161    16393    5.16%
      0     0      804.0898   250      764.6152 UserPurge1: 164    16424    5.16%
      0     0      804.0698   277      764.6152 UserPurge1: 160    16458    5.16%
      0     0      804.0662   262      764.6152 UserPurge1: 159    16470    5.16%
      0     0      804.0445   262      764.6152 UserPurge1: 161    16506    5.16%
      0     0      804.0306   196      764.6152 UserPurge1: 158    16547    5.15%
      0     0      804.0258   301      764.6152 UserPurge1: 150    16567    5.15%
      0     0      804.0209   248      764.6152 UserPurge1: 164    16590    5.15%
      0     0      804.0164   255      764.6152 UserPurge1: 158    16604    5.15%
      0     0      804.0119   284      764.6152 UserPurge1: 160    16624    5.15%
      0     0      804.0049   285      764.6152 UserPurge1: 162    16643    5.15%
      0     0      803.9968   280      764.6152 UserPurge1: 163    16691    5.15%
      0     0      803.9835   267      764.6152 UserPurge1: 163    16721    5.15%
      0     0      803.9738   282      764.6152 UserPurge1: 163    16746    5.15%
      0     0      803.9593   270      764.6152 UserPurge1: 162    16778    5.15%
      0     0      803.9303   258      764.6152 UserPurge1: 163    16816    5.14%
      0     0      803.8966   268      764.6152 UserPurge1: 163    16861    5.14%
      0     0      803.8793   235      764.6152 UserPurge1: 161    16891    5.14%
      0     0      803.8692   282      764.6152 UserPurge1: 159    16911    5.13%
      0     0      803.8553   263      764.6152 UserPurge1: 161    16936    5.13%
      0     0      803.8497   242      764.6152 UserPurge1: 161    16960    5.13%
      0     0      803.8435   300      764.6152 UserPurge1: 161    16977    5.13%
      0     0      803.8238   265      764.6152 UserPurge1: 166    17018    5.13%
      0     0      803.8050   266      764.6152 UserPurge1: 163    17036    5.13%
      0     0      803.7979   274      764.6152 UserPurge1: 158    17050    5.12%
      0     0      803.7936   273      764.6152 UserPurge1: 160    17079    5.12%
      0     0      803.7902   277      764.6152 UserPurge1: 163    17098    5.12%
      0     0      803.7874   276      764.6152 UserPurge1: 164    17124    5.12%
      0     0      803.7849   262      764.6152 UserPurge1: 162    17142    5.12%
      0     0      803.7820   297      764.6152 UserPurge1: 162    17159    5.12%
      0     0      803.7716   304      764.6152 UserPurge1: 166    17204    5.12%
      0     0      803.7644   316      764.6152 UserPurge1: 168    17233    5.12%
      0     0      803.7449   276      764.6152 UserPurge1: 166    17296    5.12%
      0     0      803.7316   276      764.6152 UserPurge1: 166    17317    5.12%
      0     0      803.7251   242      764.6152 UserPurge1: 166    17337    5.11%
      0     0      803.7202   293      764.6152 UserPurge1: 158    17358    5.11%
      0     0      803.7143   307      764.6152 UserPurge1: 169    17389    5.11%
      0     0      803.7091   273      764.6152 UserPurge1: 170    17418    5.11%
      0     0      803.7010   309      764.6152 UserPurge1: 168    17448    5.11%
      0     0      803.6886   309      764.6152 UserPurge1: 168    17493    5.11%
      0     0      803.6692   267      764.6152 UserPurge1: 169    17553    5.11%
      0     0      803.6570   250      764.6152 UserPurge1: 161    17598    5.11%
      0     0      803.6542   223      764.6152 UserPurge1: 157    17637    5.11%
      0     0      803.6515   293      764.6152 UserPurge1: 155    17658    5.11%
      0     0      803.6498   228      764.6152 UserPurge1: 164    17679    5.11%
      0     0      803.6479   258      764.6152 UserPurge1: 157    17694    5.10%
      0     0      803.6467   291      764.6152 UserPurge1: 157    17708    5.10%
      0     0      803.6455   264      764.6152 UserPurge1: 165    17721    5.10%
      0     0      803.6451   289      764.6152 UserPurge1: 160    17730    5.10%
      0     0      803.6446   300      764.6152 UserPurge1: 162    17747    5.10%
      0     0      803.6438   329      764.6152 UserPurge1: 166    17768    5.10%
      0     0      803.6427   337      764.6152 UserPurge1: 170    17789    5.10%
      0     0      803.6390   265      764.6152 UserPurge1: 174    17825    5.10%
      0     0      803.6349   238      764.6152 UserPurge1: 164    17847    5.10%
      0     0      803.6317   250      764.6152 UserPurge1: 159    17866    5.10%
      0     0      803.6294   285      764.6152 UserPurge1: 164    17884    5.10%
      0     0      803.6279   310      764.6152 UserPurge1: 165    17904    5.10%
      0     0      803.6245   308      764.6152 UserPurge1: 166    17920    5.10%
      0     0      803.6233   310      764.6152 UserPurge1: 168    17942    5.10%
      0     0      803.6188   323      764.6152 UserPurge1: 167    17979    5.10%
      0     0      803.6168   336      764.6152 UserPurge1: 172    17999    5.10%
      0     0      803.6129   302      764.6152 UserPurge1: 170    18030    5.10%
      0     0      803.6100   333      764.6152 UserPurge1: 168    18050    5.10%
      0     0      803.5978   338      764.6152 UserPurge1: 174    18095    5.10%
      0     0      803.5795   306      764.6152 UserPurge1: 171    18166    5.10%
      0     0      803.5692   323      764.6152 UserPurge1: 168    18210    5.09%
      0     0      803.5588   319      764.6152 UserPurge1: 168    18276    5.09%
      0     0      803.5533   271      764.6152 UserPurge1: 168    18307    5.09%
      0     0      803.5460   308      764.6152 UserPurge1: 165    18341    5.09%
      0     0      803.5397   302      764.6152 UserPurge1: 168    18371    5.09%
      0     0      803.5348   272      764.6152 UserPurge1: 168    18406    5.09%
      0     0      803.5308   316      764.6152 UserPurge1: 165    18426    5.09%
      0     0      803.5283   319      764.6152 UserPurge1: 171    18443    5.09%
      0     0      803.5253   308      764.6152 UserPurge1: 172    18481    5.09%
      0     0      803.5224   297      764.6152 UserPurge1: 169    18506    5.09%
      0     0      803.5194   333      764.6152 UserPurge1: 169    18549    5.09%
      0     0      803.5140   346      764.6152 UserPurge1: 174    18603    5.09%
      0     0      803.5100   329      764.6152 UserPurge1: 174    18644    5.09%
      0     0      803.5058   363      764.6152 UserPurge1: 170    18669    5.09%
      0     0      803.4998   339      764.6152 UserPurge1: 172    18702    5.09%
      0     0      803.4895   303      764.6152 UserPurge1: 174    18750    5.08%
      0     0      803.4816   317      764.6152 UserPurge1: 168    18777    5.08%
      0     0      803.4759   327      764.6152 UserPurge1: 172    18829    5.08%
      0     0      803.4711   315      764.6152 UserPurge1: 171    18881    5.08%
      0     0      803.4632   330      764.6152 UserPurge1: 172    18914    5.08%
      0     0      803.4590   327      764.6152 UserPurge1: 173    18956    5.08%
      0     0      803.4556   318      764.6152 UserPurge1: 172    18983    5.08%
      0     0      803.4519   343      764.6152 UserPurge1: 172    19025    5.08%
      0     0      803.4437   324      764.6152 UserPurge1: 173    19064    5.08%
      0     0      803.4367   343      764.6152 UserPurge1: 171    19124    5.08%
      0     0      803.4326   375      764.6152 UserPurge1: 174    19168    5.08%
      0     0      803.4288   350      764.6152 UserPurge1: 180    19199    5.08%
      0     0      803.4200   311      764.6152 UserPurge1: 174    19255    5.08%
      0     0      803.4127   346      764.6152 UserPurge1: 172    19285    5.07%
      0     0      803.4035   327      764.6152 UserPurge1: 174    19328    5.07%
      0     0      803.3936   351      764.6152 UserPurge1: 175    19364    5.07%
      0     0      803.3880   341      764.6152 UserPurge1: 175    19404    5.07%
      0     0      803.3834   331      764.6152 UserPurge1: 174    19427    5.07%
      0     0      803.3811   348      764.6152 UserPurge1: 168    19467    5.07%
      0     0      803.3782   320      764.6152 UserPurge1: 171    19496    5.07%
      0     0      803.3774   395      764.6152 UserPurge1: 170    19535    5.07%
      0     0      803.3763   360      764.6152 UserPurge1: 177    19558    5.07%
      0     0      803.3723   386      764.6152 UserPurge1: 177    19625    5.07%
      0     0      803.3650   354      764.6152 UserPurge1: 177    19667    5.07%
      0     0      803.3517   360      764.6152 UserPurge1: 179    19737    5.07%
      0     0      803.3383   320      764.6152 UserPurge1: 177    19802    5.06%
      0     0      803.3340   318      764.6152 UserPurge1: 177    19824    5.06%
      0     0      803.3285   321      764.6152 UserPurge1: 170    19856    5.06%
      0     0      803.3259   324      764.6152 UserPurge1: 172    19881    5.06%
      0     0      803.3239   328      764.6152 UserPurge1: 176    19917    5.06%
      0     0      803.3191   389      764.6152 UserPurge1: 176    19960    5.06%
      0     0      803.3170   363      764.6152 UserPurge1: 182    19988    5.06%
      0     0      803.3123   389      764.6152 UserPurge1: 179    20040    5.06%
      0     0      803.2988   354      764.6152 UserPurge1: 179    20090    5.06%
      0     0      803.2880   431      764.6152 UserPurge1: 178    20159    5.06%
      0     0      803.2828   385      764.6152 UserPurge1: 184    20212    5.06%
      0     0      803.2717   420      764.6152 UserPurge1: 183    20264    5.06%
      0     0      803.2662   324      764.6152 UserPurge1: 180    20304    5.05%
      0     0      803.2625   368      764.6152 UserPurge1: 170    20332    5.05%
      0     0      803.2590   365      764.6152 UserPurge1: 178    20372    5.05%
      0     0      803.2573   392      764.6152 UserPurge1: 176    20410    5.05%
      0     0      803.2538   419      764.6152 UserPurge1: 182    20487    5.05%
      0     0      803.2520   396      764.6152 UserPurge1: 185    20522    5.05%
      0     0      803.2463   367      764.6152 UserPurge1: 184    20587    5.05%
      0     0      803.2359   330      764.6152 UserPurge1: 179    20655    5.05%
      0     0      803.2265   350      764.6152 UserPurge1: 174    20738    5.05%
      0     0      803.2235   360      764.6152 UserPurge1: 179    20776    5.05%
      0     0      803.2155   333      764.6152 UserPurge1: 178    20851    5.05%
      0     0      803.2096   402      764.6152 UserPurge1: 173    20889    5.05%
      0     0      803.2042    56      764.6152 UserPurge1: 182    20908    5.05%
      0     0      803.2030   410      764.6152 UserPurge1: 128    20939    5.05%
      0     0      803.1977    74      764.6152 UserPurge1: 181    20951    5.05%
      0     0      803.1969   357      764.6152 UserPurge1: 132    20974    5.05%
      0     0      803.1905   350      764.6152 UserPurge1: 179    21061    5.05%
      0     0      803.1826   379      764.6152 UserPurge1: 174    21111    5.04%
      0     0      803.1694   391      764.6152 UserPurge1: 180    21194    5.04%
      0     0      803.1662    56      764.6152 UserPurge1: 181    21224    5.04%
      0     0      803.1653   410      764.6152 UserPurge1: 129    21251    5.04%
      0     0      803.1579   367      764.6152 UserPurge1: 179    21283    5.04%
      0     0      803.1535   429      764.6152 UserPurge1: 181    21326    5.04%
      0     0      803.1492   437      764.6152 UserPurge1: 182    21379    5.04%
      0     0      803.1454   434      764.6152 UserPurge1: 186    21434    5.04%
      0     0      803.1419   404      764.6152 UserPurge1: 185    21504    5.04%
      0     0      803.1373   375      764.6152 UserPurge1: 182    21534    5.04%
      0     0      803.1310   366      764.6152 UserPurge1: 178    21602    5.04%
      0     0      803.1274   445      764.6152 UserPurge1: 181    21658    5.04%
      0     0      803.1248   395      764.6152 UserPurge1: 185    21699    5.04%
      0     0      803.1159   421      764.6152 UserPurge1: 183    21740    5.04%
      0     0      803.1051   353      764.6152 UserPurge1: 184    21793    5.03%
      0     0      803.1000   385      764.6152 UserPurge1: 174    21851    5.03%
      0     0      803.0950   374      764.6152 UserPurge1: 180    21888    5.03%
      0     0      803.0898   414      764.6152 UserPurge1: 174    21931    5.03%
      0     0      803.0861   438      764.6152 UserPurge1: 186    21998    5.03%
      0     0      803.0831   435      764.6152 UserPurge1: 185    22028    5.03%
      0     0      803.0816   438      764.6152 UserPurge1: 184    22064    5.03%
      0     0      803.0785   414      764.6152 UserPurge1: 189    22115    5.03%
      0     0      803.0733   394      764.6152 UserPurge1: 183    22208    5.03%
      0     0      803.0651   441      764.6152 UserPurge1: 183    22303    5.03%
      0     0      803.0452   417      764.6152 UserPurge1: 186    22376    5.03%
      0     0      803.0383    66      764.6152 UserPurge1: 187    22404    5.03%
      0     0      803.0366   407      764.6152 UserPurge1: 132    22451    5.02%
      0     0      803.0245   355      764.6152 UserPurge1: 185    22548    5.02%
      0     0      803.0191   309      764.6152 UserPurge1: 178    22609    5.02%
      0     0      803.0175   358      764.6152 UserPurge1: 175    22631    5.02%
      0     0      803.0153   354      764.6152 UserPurge1: 178    22693    5.02%
      0     0      803.0141   394      764.6152 UserPurge1: 182    22738    5.02%
      0     0      803.0127   368      764.6152 UserPurge1: 182    22791    5.02%
      0     0      803.0115   393      764.6152 UserPurge1: 185    22841    5.02%
      0     0      803.0103   462      764.6152 UserPurge1: 182    22866    5.02%
      0     0      803.0093   374      764.6152 UserPurge1: 188    22890    5.02%
      0     0      803.0084   480      764.6152 UserPurge1: 184    22915    5.02%
      0     0      803.0055   337      764.6152 UserPurge1: 194    22961    5.02%
      0     0      803.0028   386      764.6152 UserPurge1: 177    23004    5.02%
      0     0      803.0002   407      764.6152 UserPurge1: 184    23048    5.02%
      0     0      802.9959   360      764.6152 UserPurge1: 188    23098    5.02%
      0     0      802.9943   366      764.6152 UserPurge1: 181    23131    5.02%
      0     0      802.9905   386      764.6152 UserPurge1: 178    23167    5.02%
      0     0      802.9877    56      764.6152 UserPurge1: 184    23193    5.02%
      0     0      802.9849   382      764.6152 UserPurge1: 128    23275    5.02%
      0     0      802.9740   440      764.6152 UserPurge1: 182    23407    5.02%
      0     0      802.9703   417      764.6152 UserPurge1: 185    23443    5.02%
      0     0      802.9670   394      764.6152 UserPurge1: 188    23509    5.02%
      0     0      802.9641   373      764.6152 UserPurge1: 186    23580    5.02%
      0     0      802.9609   392      764.6152 UserPurge1: 180    23637    5.02%
      0     0      802.9581   395      764.6152 UserPurge1: 183    23687    5.01%
      0     0      802.9561   395      764.6152 UserPurge1: 185    23709    5.01%
      0     0      802.9502   360      764.6152 UserPurge1: 185    23778    5.01%
      0     0      802.9421   371      764.6152 UserPurge1: 179    23842    5.01%
      0     0      802.9364   382      764.6152 UserPurge1: 179    23886    5.01%
      0     0      802.9330   366      764.6152 UserPurge1: 183    23956    5.01%
      0     0      802.9291   416      764.6152 UserPurge1: 184    24015    5.01%
      0     0      802.9210   416      764.6152 UserPurge1: 187    24103    5.01%
      0     0      802.9167   400      764.6152 UserPurge1: 189    24166    5.01%
      0     0      802.9131   377      764.6152 UserPurge1: 185    24202    5.01%
      0     0      802.9092   658      764.6152 UserPurge1: 185    24275    5.01%
      0     0      802.9051   453      764.6152 UserPurge1: 193    24325    5.01%
      0     0      802.9001   390      764.6152 UserPurge1: 189    24386    5.01%
      0     0      802.8971   425      764.6152 UserPurge1: 186    24449    5.01%
      0     0      802.8953   421      764.6152 UserPurge1: 191    24497    5.01%
      0     0      802.8924   404      764.6152 UserPurge1: 195    24540    5.01%
      0     0      802.8873   418      764.6152 UserPurge1: 188    24588    5.01%
      0     0      802.8844   405      764.6152 UserPurge1: 183    24631    5.01%
      0     0      802.8827   385      764.6152 UserPurge1: 182    24663    5.00%
      0     0      802.8803   447      764.6152 UserPurge1: 185    24716    5.00%
      0     0      802.8791   446      764.6152 UserPurge1: 187    24742    5.00%
      0     0      802.8743   409      764.6152 UserPurge1: 190    24813    5.00%
      0     0      802.8712   390      764.6152 UserPurge1: 187    24883    5.00%
      0     0      802.8685   422      764.6152 UserPurge1: 185    24956    5.00%
      0     0      802.8675   421      764.6152 UserPurge1: 191    24994    5.00%
      0     0      802.8651   431      764.6152 UserPurge1: 191    25049    5.00%
      0     0      802.8619   406      764.6152 UserPurge1: 192    25127    5.00%
      0     0      802.8517   476      764.6152 UserPurge1: 187    25210    5.00%
      0     0      802.8451   447      764.6152 UserPurge1: 195    25292    5.00%
      0     0      802.8385   412      764.6152 UserPurge1: 196    25366    5.00%
      0     0      802.8333   429      764.6152 UserPurge1: 186    25419    5.00%
      0     0      802.8285   425      764.6152 UserPurge1: 190    25467    5.00%
      0     0      802.8233   397      764.6152 UserPurge1: 189    25526    5.00%
      0     0      802.8199   405      764.6152 UserPurge1: 186    25595    5.00%
      0     0      802.8139   447      764.6152 UserPurge1: 189    25678    5.00%
      0     0      802.8091   433      764.6152 UserPurge1: 194    25728    5.00%
      0     0      802.8033   397      764.6152 UserPurge1: 191    25776    4.99%
      0     0      802.8007   427      764.6152 UserPurge1: 186    25838    4.99%
      0     0      802.7959   385      764.6152 UserPurge1: 195    25918    4.99%
      0     0      802.7935   533      764.6152 UserPurge1: 185    25955    4.99%
      0     0      802.7891   422      764.6152 UserPurge1: 201    25997    4.99%
      0     0      802.7828   414      764.6152 UserPurge1: 189    26090    4.99%
      0     0      802.7796   404      764.6152 UserPurge1: 189    26155    4.99%
      0     0      802.7776   403      764.6152 UserPurge1: 189    26207    4.99%
      0     0      802.7764   429      764.6152 UserPurge1: 186    26248    4.99%
      0     0      802.7720   437      764.6152 UserPurge1: 195    26330    4.99%
      0     0      802.7675   411      764.6152 UserPurge1: 192    26390    4.99%
      0     0      802.7616   435      764.6152 UserPurge1: 188    26460    4.99%
      0     0      802.7564   414      764.6152 UserPurge1: 189    26500    4.99%
      0     0      802.7544   393      764.6152 UserPurge1: 184    26543    4.99%
      0     0      802.7525   399      764.6152 UserPurge1: 183    26597    4.99%
      0     0      802.7506   439      764.6152 UserPurge1: 184    26648    4.99%
      0     0      802.7485   415      764.6152 UserPurge1: 191    26678    4.99%
      0     0      802.7471   439      764.6152 UserPurge1: 187    26712    4.99%
      0     0      802.7455   449      764.6152 UserPurge1: 193    26777    4.99%
      0     0      802.7442   449      764.6152 UserPurge1: 194    26833    4.99%
      0     0      802.7414   436      764.6152 UserPurge1: 194    26901    4.99%
      0     0      802.7351   409      764.6152 UserPurge1: 200    27011    4.99%
      0     0      802.7207   440      764.6152 UserPurge1: 190    27163    4.98%
      0     0      802.7167   472      764.6152 UserPurge1: 192    27220    4.98%
      0     0      802.7099   469      764.6152 UserPurge1: 196    27301    4.98%
      0     0      802.7050   509      764.6152 UserPurge1: 196    27383    4.98%
      0     0      802.7002   384      764.6152 UserPurge1: 203    27453    4.98%
      0     0      802.6925   462      764.6152 UserPurge1: 182    27540    4.98%
      0     0      802.6851   470      764.6152 UserPurge1: 197    27630    4.98%
      0     0      802.6805   358      764.6152 UserPurge1: 192    27680    4.98%
      0     0      802.6790   449      764.6152 UserPurge1: 178    27729    4.98%
      0     0      802.6772   444      764.6152 UserPurge1: 190    27760    4.98%
      0     0      802.6717   387      764.6152 UserPurge1: 191    27807    4.98%
      0     0      802.6684   470      764.6152 UserPurge1: 189    27856    4.98%
      0     0      802.6664   428      764.6152 UserPurge1: 193    27898    4.98%
      0     0      802.6640   467      764.6152 UserPurge1: 186    27944    4.98%
      0     0      802.6614   428      764.6152 UserPurge1: 191    27979    4.98%
      0     0      802.6576   439      764.6152 UserPurge1: 189    28065    4.98%
      0     0      802.6547   459      764.6152 UserPurge1: 194    28106    4.97%
      0     0      802.6486   447      764.6152 UserPurge1: 195    28185    4.97%
      0     0      802.6428   437      764.6152 UserPurge1: 194    28239    4.97%
      0     0      802.6388   413      764.6152 UserPurge1: 188    28279    4.97%
      0     0      802.6358   461      764.6152 UserPurge1: 192    28334    4.97%
      0     0      802.6292   445      764.6152 UserPurge1: 195    28391    4.97%
      0     0      802.6268   422      764.6152 UserPurge1: 195    28431    4.97%
      0     0      802.6202   451      764.6152 UserPurge1: 195    28523    4.97%
      0     0      802.6162   470      764.6152 UserPurge1: 193    28589    4.97%
      0     0      802.6147   420      764.6152 UserPurge1: 197    28636    4.97%
      0     0      802.6118   449      764.6152 UserPurge1: 189    28685    4.97%
      0     0      802.6091   478      764.6152 UserPurge1: 200    28727    4.97%
      0     0      802.6057   482      764.6152 UserPurge1: 198    28798    4.97%
      0     0      802.6029   470      764.6152 UserPurge1: 199    28849    4.97%
      0     0      802.5995   480      764.6152 UserPurge1: 192    28919    4.97%
      0     0      802.5979   522      764.6152 UserPurge1: 193    28964    4.97%
      0     0      802.5948   479      764.6152 UserPurge1: 198    29034    4.97%
      0     0      802.5934   456      764.6152 UserPurge1: 197    29083    4.97%
      0     0      802.5888   434      764.6152 UserPurge1: 192    29156    4.97%
      0     0      802.5866    56      764.6152 UserPurge1: 191    29185    4.97%
      0     0      802.5859   477      764.6152 UserPurge1: 128    29234    4.97%
      0     0      802.5814    56      764.6152 UserPurge1: 200    29285    4.97%
      0     0      802.5810   496      764.6152 UserPurge1: 128    29332    4.97%
      0     0      802.5771   487      764.6152 UserPurge1: 199    29394    4.96%
      0     0      802.5746   493      764.6152 UserPurge1: 198    29450    4.96%
      0     0      802.5730   465      764.6152 UserPurge1: 197    29489    4.96%
      0     0      802.5710   430      764.6152 UserPurge1: 193    29526    4.96%
      0     0      802.5691   422      764.6152 UserPurge1: 190    29591    4.96%
      0     0      802.5675   517      764.6152 UserPurge1: 193    29652    4.96%
      0     0      802.5658   522      764.6152 UserPurge1: 203    29743    4.96%
      0     0      802.5631   531      764.6152 UserPurge1: 206    29831    4.96%
      0     0      802.5611   557      764.6152 UserPurge1: 200    29899    4.96%
      0     0      802.5573   499      764.6152 UserPurge1: 204    29965    4.96%
      0     0      802.5523   448      764.6152 UserPurge1: 202    30088    4.96%
      0     0      802.5508   452      764.6152 UserPurge1: 192    30124    4.96%
      0     0      802.5477   460      764.6152 UserPurge1: 195    30206    4.96%
      0     0      802.5456   492      764.6152 UserPurge1: 198    30284    4.96%
      0     0      802.5433   487      764.6152 UserPurge1: 201    30334    4.96%
      0     0      802.5377   494      764.6152 UserPurge1: 203    30421    4.96%
      0     0      802.5267   483      764.6152 UserPurge1: 203    30532    4.96%
      0     0      802.5204   446      764.6152 UserPurge1: 199    30601    4.96%
      0     0      802.5162   535      764.6152 UserPurge1: 198    30674    4.96%
      0     0      802.5121   459      764.6152 UserPurge1: 203    30743    4.96%
      0     0      802.5100   525      764.6152 UserPurge1: 199    30810    4.96%
      0     0      802.5066   466      764.6152 UserPurge1: 204    30888    4.96%
      0     0      802.5011   477      764.6152 UserPurge1: 198    30958    4.95%
      0     0      802.4988   522      764.6152 UserPurge1: 200    31025    4.95%
      0     0      802.4909   490      764.6152 UserPurge1: 207    31109    4.95%
