Warning: Control callbacks may disable some MIP features.
Lazy constraint(s) or lazy constraint callback is present.
    Disabling dual reductions (CPX_PARAM_REDUCE) in presolve.
Clique table members: 78509.
MIP emphasis: balance optimality and feasibility.
MIP search method: traditional branch-and-cut.
Parallel mode: none, using 1 thread.
Root relaxation solution time = 12.41 sec. (4252.80 ticks)

        Nodes                                         Cuts/
   Node  Left     Objective  IInf  Best Integer    Best Bound    ItCnt     Gap         Variable B NodeID Parent  Depth

      0     0      121.8563    83                    121.8563    15705         
      0     0       89.0229  1040       30.6139 UserPurge1: 3    23613  190.79%
      0     0       89.0228  1109       30.6139 UserPurge1: 3    23664  190.79%
      0     0       89.0227  1075       30.6139 UserPurge1: 3    23731  190.79%
      0     0       89.0225  1058       30.6139 UserPurge1: 3    23772  190.79%
      0     0       89.0224  1075       30.6139 UserPurge1: 3    23796  190.79%
      0     0       89.0224  1075       30.6139 UserPurge1: 3    23830  190.79%
      0     0       89.0223  1100       30.6139 UserPurge1: 3    23864  190.79%
      0     0       89.0223  1100       30.6139 UserPurge1: 3    23902  190.79%
      0     0       89.0223  1123       30.6139 UserPurge1: 3    23916  190.79%
      0     0       89.0221  1069       30.6139 UserPurge1: 3    23993  190.79%
      0     0       89.0220  1063       30.6139 UserPurge1: 3    24044  190.79%
      0     0       89.0219  1088       30.6139 UserPurge1: 3    24083  190.79%
      0     0       89.0218  1093       30.6139 UserPurge1: 3    24122  190.79%
      0     0       89.0217  1076       30.6139 UserPurge1: 3    24168  190.79%
      0     0       89.0215  1075       30.6139 UserPurge1: 3    24219  190.79%
      0     0       89.0214  1104       30.6139 UserPurge1: 3    24259  190.79%
      0     0       89.0214  1063       30.6139 UserPurge1: 3    24289  190.79%
      0     0       89.0214  1105       30.6139 UserPurge1: 3    24318  190.79%
      0     0       89.0213  1082       30.6139 UserPurge1: 3    24352  190.79%
      0     0       89.0212  1082       30.6139 UserPurge1: 3    24405  190.79%
      0     0       89.0210  1081       30.6139 UserPurge1: 3    24450  190.79%
      0     0       89.0209  1081       30.6139 UserPurge1: 3    24498  190.79%
      0     0       89.0209  1111       30.6139 UserPurge1: 3    24546  190.79%
      0     0       89.0207  1105       30.6139 UserPurge1: 3    24600  190.79%
      0     0       89.0207  1087       30.6139 UserPurge1: 3    24639  190.79%
      0     0       89.0206  1093       30.6139 UserPurge1: 3    24690  190.79%
      0     0       89.0205  1121       30.6139 UserPurge1: 3    24746  190.78%
      0     0       89.0202  1112       30.6139 UserPurge1: 3    24829  190.78%
      0     0       89.0199  1146       30.6139 UserPurge1: 3    24935  190.78%
      0     0       89.0195  1069       30.6139 UserPurge1: 3    25005  190.78%
      0     0       89.0194  1087       30.6139 UserPurge1: 3    25079  190.78%
      0     0       89.0193  1128       30.6139 UserPurge1: 3    25108  190.78%
      0     0       89.0192  1099       30.6139 UserPurge1: 3    25136  190.78%
      0     0       89.0191   922       30.6139 UserPurge1: 3    25162  190.78%
      0     0       89.0190  1109       30.6139 UserPurge1: 10    25196  190.78%
      0     0       89.0189  1057       30.6139 UserPurge1: 3    25266  190.78%
      0     0       89.0188  1121       30.6139 UserPurge1: 3    25300  190.78%
      0     0       89.0187  1068       30.6139 UserPurge1: 3    25335  190.78%
      0     0       89.0186  1115       30.6139 UserPurge1: 3    25370  190.78%
      0     0       89.0186  1121       30.6139 UserPurge1: 3    25397  190.78%
      0     0       89.0186  1117       30.6139 UserPurge1: 3    25451  190.78%
      0     0       89.0186  1105       30.6139 UserPurge1: 3    25474  190.78%
      0     0       89.0185  1099       30.6139 UserPurge1: 3    25521  190.78%
      0     0       89.0183  1133       30.6139 UserPurge1: 3    25587  190.78%
      0     0       89.0179  1063       30.6139 UserPurge1: 3    25643  190.78%
      0     0       89.0177  1063       30.6139 UserPurge1: 3    25706  190.78%
      0     0       89.0176  1108       30.6139 UserPurge1: 3    25755  190.78%
      0     0       89.0176  1103       30.6139 UserPurge1: 3    25800  190.78%
      0     0       89.0176  1075       30.6139 UserPurge1: 3    25861  190.78%
      0     0       89.0175  1087       30.6139 UserPurge1: 3    25892  190.78%
      0     0       89.0175  1087       30.6139 UserPurge1: 3    25924  190.78%
      0     0       89.0175  1087       30.6139 UserPurge1: 3    25969  190.77%
      0     0       89.0175  1157       30.6139 UserPurge1: 3    26014  190.77%
      0     0       89.0174  1099       30.6139 UserPurge1: 3    26053  190.77%
      0     0       89.0174  1111       30.6139 UserPurge1: 3    26090  190.77%
      0     0       89.0173  1150       30.6139 UserPurge1: 3    26160  190.77%
      0     0       89.0172  1087       30.6139 UserPurge1: 3    26191  190.77%
      0     0       89.0172  1087       30.6139 UserPurge1: 3    26260  190.77%
      0     0       89.0171  1087       30.6139 UserPurge1: 3    26305  190.77%
      0     0       89.0171  1105       30.6139 UserPurge1: 3    26334  190.77%
      0     0       89.0170  1157       30.6139 UserPurge1: 3    26394  190.77%
      0     0       89.0170  1157       30.6139 UserPurge1: 3    26453  190.77%
      0     0       89.0169  1157       30.6139 UserPurge1: 3    26530  190.77%
      0     0       89.0169  1175       30.6139 UserPurge1: 3    26582  190.77%
      0     0       89.0169  1123       30.6139 UserPurge1: 3    26621  190.77%
      0     0       89.0168  1123       30.6139 UserPurge1: 3    26666  190.77%
      0     0       89.0167  1157       30.6139 UserPurge1: 3    26725  190.77%
      0     0       89.0167  1187       30.6139 UserPurge1: 5    26780  190.77%
      0     0       89.0167  1136       30.6139 UserPurge1: 3    26836  190.77%
      0     0       89.0166  1118       30.6139 UserPurge1: 3    26874  190.77%
      0     0       89.0166  1142       30.6139 UserPurge1: 3    26910  190.77%
      0     0       89.0166  1182       30.6139 UserPurge1: 3    26959  190.77%
      0     0       89.0165  1140       30.6139 UserPurge1: 12    27008  190.77%
      0     0       89.0164  1124       30.6139 UserPurge1: 3    27054  190.77%
      0     0       89.0164  1130       30.6139 UserPurge1: 3    27090  190.77%
      0     0       89.0164  1176       30.6139 UserPurge1: 3    27132  190.77%
      0     0       89.0163  1176       30.6139 UserPurge1: 3    27198  190.77%
      0     0       89.0161  1138       30.6139 UserPurge1: 3    27255  190.77%
      0     0       89.0160  1140       30.6139 UserPurge1: 3    27329  190.77%
      0     0       89.0158  1163       30.6139 UserPurge1: 3    27385  190.77%
      0     0       89.0156  1093       30.6139 UserPurge1: 3    27451  190.77%
      0     0       89.0155  1099       30.6139 UserPurge1: 3    27498  190.77%
      0     0       89.0153  1157       30.6139 UserPurge1: 5    27575  190.77%
      0     0       89.0153  1157       30.6139 UserPurge1: 3    27634  190.77%
      0     0       89.0152  1129       30.6139 UserPurge1: 3    27676  190.77%
      0     0       89.0152  1169       30.6139 UserPurge1: 3    27742  190.77%
      0     0       89.0152  1129       30.6139 UserPurge1: 3    27787  190.77%
      0     0       89.0151  1110       30.6139 UserPurge1: 3    27836  190.77%
      0     0       89.0151  1111       30.6139 UserPurge1: 3    27879  190.77%
      0     0       89.0151  1118       30.6139 UserPurge1: 3    27916  190.77%
      0     0       89.0150  1106       30.6139 UserPurge1: 3    27985  190.77%
      0     0       89.0150  1136       30.6139 UserPurge1: 3    28025  190.77%
      0     0       89.0149  1117       30.6139 UserPurge1: 3    28072  190.77%
      0     0       89.0148  1141       30.6139 UserPurge1: 3    28119  190.77%
      0     0       89.0148  1163       30.6139 UserPurge1: 3    28181  190.77%
      0     0       89.0147  1142       30.6139 UserPurge1: 5    28218  190.77%
      0     0       89.0147  1142       30.6139 UserPurge1: 3    28255  190.77%
      0     0       89.0145  1129       30.6139 UserPurge1: 3    28333  190.77%
      0     0       89.0144  1164       30.6139 UserPurge1: 3    28386  190.76%
      0     0       89.0144  1136       30.6139 UserPurge1: 3    28422  190.76%
      0     0       89.0143  1194       30.6139 UserPurge1: 3    28481  190.76%
      0     0       89.0142  1176       30.6139 UserPurge1: 3    28536  190.76%
      0     0       89.0140  1200       30.6139 UserPurge1: 3    28586  190.76%
      0     0       89.0139  1176       30.6139 UserPurge1: 3    28631  190.76%
      0     0       89.0138  1148       30.6139 UserPurge1: 3    28671  190.76%
      0     0       89.0137  1148       30.6139 UserPurge1: 3    28742  190.76%
      0     0       89.0136   945       30.6139 UserPurge1: 3    28806  190.76%
      0     0       89.0135  1124       30.6139 UserPurge1: 10    28844  190.76%
      0     0       89.0134  1142       30.6139 UserPurge1: 3    28880  190.76%
      0     0       89.0134  1117       30.6139 UserPurge1: 3    28909  190.76%
      0     0       89.0133  1175       30.6139 UserPurge1: 3    28956  190.76%
      0     0       89.0133  1135       30.6139 UserPurge1: 3    29004  190.76%
      0     0       89.0132  1147       30.6139 UserPurge1: 3    29065  190.76%
      0     0       89.0131  1159       30.6139 UserPurge1: 3    29115  190.76%
      0     0       89.0129  1117       30.6139 UserPurge1: 3    29191  190.76%
      0     0       89.0128  1123       30.6139 UserPurge1: 3    29244  190.76%
      0     0       89.0128  1111       30.6139 UserPurge1: 3    29282  190.76%
      0     0       89.0127  1181       30.6139 UserPurge1: 3    29348  190.76%
      0     0       89.0127  1135       30.6139 UserPurge1: 3    29386  190.76%
      0     0       89.0126  1148       30.6139 UserPurge1: 3    29452  190.76%
      0     0       89.0124  1124       30.6139 UserPurge1: 3    29501  190.76%
      0     0       89.0122  1112       30.6139 UserPurge1: 3    29537  190.76%
      0     0       89.0121  1116       30.6139 UserPurge1: 3    29582  190.76%
      0     0       89.0120  1130       30.6139 UserPurge1: 3    29627  190.76%
      0     0       89.0120  1147       30.6139 UserPurge1: 3    29671  190.76%
      0     0       89.0120  1135       30.6139 UserPurge1: 3    29702  190.76%
      0     0       89.0119  1142       30.6139 UserPurge1: 3    29762  190.76%
      0     0       89.0118  1129       30.6139 UserPurge1: 3    29825  190.76%
      0     0       89.0118  1153       30.6139 UserPurge1: 3    29874  190.76%
      0     0       89.0117  1105       30.6139 UserPurge1: 3    29920  190.76%
      0     0       89.0116  1181       30.6139 UserPurge1: 3    29970  190.76%
      0     0       89.0115  1141       30.6139 UserPurge1: 3    30033  190.76%
      0     0       89.0114  1141       30.6139 UserPurge1: 3    30073  190.75%
      0     0       89.0113  1147       30.6139 UserPurge1: 3    30115  190.75%
      0     0       89.0112  1159       30.6139 UserPurge1: 3    30154  190.75%
      0     0       89.0110  1141       30.6139 UserPurge1: 3    30204  190.75%
      0     0       89.0110  1141       30.6139 UserPurge1: 3    30233  190.75%
      0     0       89.0109  1159       30.6139 UserPurge1: 3    30288  190.75%
      0     0       89.0109  1165       30.6139 UserPurge1: 3    30326  190.75%
      0     0       89.0107  1175       30.6139 UserPurge1: 3    30426  190.75%
      0     0       89.0105  1123       30.6139 UserPurge1: 3    30504  190.75%
      0     0       89.0105  1147       30.6139 UserPurge1: 3    30547  190.75%
      0     0       89.0104  1193       30.6139 UserPurge1: 3    30611  190.75%
      0     0       89.0103  1187       30.6139 UserPurge1: 3    30672  190.75%
      0     0       89.0101  1187       30.6139 UserPurge1: 3    30744  190.75%
      0     0       89.0100  1175       30.6139 UserPurge1: 3    30855  190.75%
      0     0       89.0099  1128       30.6139 UserPurge1: 3    30903  190.75%
      0     0       89.0098  1141       30.6139 UserPurge1: 3    30974  190.75%
      0     0       89.0097  1181       30.6139 UserPurge1: 3    31016  190.75%
      0     0       89.0095  1159       30.6139 UserPurge1: 3    31093  190.75%
      0     0       89.0094  1136       30.6139 UserPurge1: 3    31132  190.75%
      0     0       89.0093  1136       30.6139 UserPurge1: 3    31182  190.75%
      0     0       89.0092  1167       30.6139 UserPurge1: 3    31243  190.75%
      0     0       89.0091  1136       30.6139 UserPurge1: 10    31304  190.75%
      0     0       89.0090  1136       30.6139 UserPurge1: 3    31362  190.75%
      0     0       89.0088   970       30.6139 UserPurge1: 3    31413  190.75%
      0     0       89.0087  1194       30.6139 UserPurge1: 10    31457  190.75%
      0     0       89.0087  1188       30.6139 UserPurge1: 3    31493  190.75%
      0     0       89.0085  1160       30.6139 UserPurge1: 3    31573  190.75%
      0     0       89.0084  1142       30.6139 UserPurge1: 3    31653  190.75%
      0     0       89.0083  1146       30.6139 UserPurge1: 3    31725  190.74%
      0     0       89.0082  1130       30.6139 UserPurge1: 10    31778  190.74%
      0     0       89.0082  1130       30.6139 UserPurge1: 3    31816  190.74%
      0     0       89.0081  1177       30.6139 UserPurge1: 11    31856  190.74%
      0     0       89.0081  1176       30.6139 UserPurge1: 3    31911  190.74%
      0     0       89.0081  1206       30.6139 UserPurge1: 10    31946  190.74%
      0     0       89.0080  1193       30.6139 UserPurge1: 3    32006  190.74%
      0     0       89.0079  1188       30.6139 UserPurge1: 3    32069  190.74%
      0     0       89.0078  1154       30.6139 UserPurge1: 10    32120  190.74%
      0     0       89.0077  1202       30.6139 UserPurge1: 3    32203  190.74%
      0     0       89.0075  1178       30.6139 UserPurge1: 3    32284  190.74%
      0     0       89.0074  1184       30.6139 UserPurge1: 3    32362  190.74%
      0     0       89.0072  1223       30.6139 UserPurge1: 3    32440  190.74%
      0     0       89.0071  1212       30.6139 UserPurge1: 3    32507  190.74%
      0     0       89.0070  1183       30.6139 UserPurge1: 3    32549  190.74%
      0     0       89.0069  1220       30.6139 UserPurge1: 3    32643  190.74%
      0     0       89.0068  1160       30.6139 UserPurge1: 17    32695  190.74%
      0     0       89.0067  1177       30.6139 UserPurge1: 12    32742  190.74%
