Warning: Control callbacks may disable some MIP features.
Lazy constraint(s) or lazy constraint callback is present.
    Disabling dual reductions (CPX_PARAM_REDUCE) in presolve.
Clique table members: 63038.
MIP emphasis: balance optimality and feasibility.
MIP search method: traditional branch-and-cut.
Parallel mode: none, using 1 thread.
Root relaxation solution time = 11.97 sec. (6447.98 ticks)

        Nodes                                         Cuts/
   Node  Left     Objective  IInf  Best Integer    Best Bound    ItCnt     Gap         Variable B NodeID Parent  Depth

      0     0      332.3306    12                    332.3306    14600         
      0     0      311.9009    66      303.1480 UserPurge1: 96    15414    2.89%
      0     0      311.8976    45      303.1480 UserPurge1: 86    15416    2.89%
      0     0      311.8915    77      303.1480 UserPurge1: 73    15428    2.88%
      0     0      311.8828    73      303.1480 UserPurge1: 96    15448    2.88%
      0     0      311.8801    86      303.1480 UserPurge1: 100    15460    2.88%
      0     0      311.8734    70      303.1480 UserPurge1: 100    15482    2.88%
      0     0      311.8679    63      303.1480 UserPurge1: 91    15492    2.88%
      0     0      311.8678    45      303.1480 UserPurge1: 87    15493    2.88%
      0     0      311.8672    46      303.1480 UserPurge1: 72    15497    2.88%
      0     0      311.8668    85      303.1480 UserPurge1: 73    15507    2.88%
      0     0      311.8658    45      303.1480 UserPurge1: 90    15509    2.88%
      0     0      311.8646    80      303.1480 UserPurge1: 72    15535    2.88%
      0     0      311.8617    85      303.1480 UserPurge1: 102    15551    2.87%
      0     0      311.8553    86      303.1480 UserPurge1: 98    15575    2.87%
      0     0      311.8490    69      303.1480 UserPurge1: 104    15597    2.87%
      0     0      311.8474    82      303.1480 UserPurge1: 87    15611    2.87%
      0     0      311.8432    99      303.1480 UserPurge1: 100    15627    2.87%
      0     0      311.8401    84      303.1480 UserPurge1: 100    15636    2.87%
      0     0      311.8318    84      303.1480 UserPurge1: 97    15661    2.86%
      0     0      311.8238    82      303.1480 UserPurge1: 101    15691    2.86%
      0     0      311.8179    91      303.1480 UserPurge1: 101    15707    2.86%
      0     0      311.8105    87      303.1480 UserPurge1: 101    15727    2.86%
      0     0      311.8056    99      303.1480 UserPurge1: 101    15752    2.86%
      0     0      311.7960    90      303.1480 UserPurge1: 105    15773    2.85%
      0     0      311.7805    84      303.1480 UserPurge1: 103    15801    2.85%
      0     0      311.7730    82      303.1480 UserPurge1: 103    15826    2.85%
      0     0      311.7670    92      303.1480 UserPurge1: 101    15849    2.84%
      0     0      311.7557    88      303.1480 UserPurge1: 106    15875    2.84%
      0     0      311.7475    76      303.1480 UserPurge1: 106    15898    2.84%
      0     0      311.7397    45      303.1480 UserPurge1: 106    15903    2.83%
      0     0      311.7335    99      303.1480 UserPurge1: 73    15932    2.83%
      0     0      311.7143    96      303.1480 UserPurge1: 100    15960    2.83%
      0     0      311.6998   107      303.1480 UserPurge1: 98    15977    2.82%
      0     0      311.6883    94      303.1480 UserPurge1: 105    16012    2.82%
      0     0      311.6811    78      303.1480 UserPurge1: 103    16029    2.81%
      0     0      311.6763    85      303.1480 UserPurge1: 100    16044    2.81%
      0     0      311.6737    91      303.1480 UserPurge1: 103    16061    2.81%
      0     0      311.6650    96      303.1480 UserPurge1: 105    16085    2.81%
      0     0      311.6559    94      303.1480 UserPurge1: 102    16113    2.81%
      0     0      311.6487    83      303.1480 UserPurge1: 106    16126    2.80%
      0     0      311.6465    98      303.1480 UserPurge1: 101    16133    2.80%
      0     0      311.6420   100      303.1480 UserPurge1: 108    16151    2.80%
      0     0      311.6377    87      303.1480 UserPurge1: 105    16167    2.80%
      0     0      311.6339    81      303.1480 UserPurge1: 105    16182    2.80%
      0     0      311.6314    87      303.1480 UserPurge1: 99    16206    2.80%
      0     0      311.6290    87      303.1480 UserPurge1: 101    16213    2.80%
      0     0      311.6251   122      303.1480 UserPurge1: 108    16237    2.80%
      0     0      311.6227   101      303.1480 UserPurge1: 112    16259    2.80%
      0     0      311.6178   105      303.1480 UserPurge1: 110    16291    2.79%
      0     0      311.6114    94      303.1480 UserPurge1: 107    16303    2.79%
      0     0      311.6091    92      303.1480 UserPurge1: 101    16323    2.79%
      0     0      311.6078   108      303.1480 UserPurge1: 105    16349    2.79%
      0     0      311.6024    96      303.1480 UserPurge1: 109    16381    2.79%
      0     0      311.5996   101      303.1480 UserPurge1: 102    16407    2.79%
      0     0      311.5967   111      303.1480 UserPurge1: 106    16441    2.79%
      0     0      311.5943   101      303.1480 UserPurge1: 113    16463    2.79%
      0     0      311.5930   100      303.1480 UserPurge1: 107    16500    2.79%
      0     0      311.5909    89      303.1480 UserPurge1: 110    16523    2.79%
      0     0      311.5862    99      303.1480 UserPurge1: 106    16552    2.78%
      0     0      311.5814    97      303.1480 UserPurge1: 108    16585    2.78%
      0     0      311.5774    97      303.1480 UserPurge1: 111    16611    2.78%
      0     0      311.5685   106      303.1480 UserPurge1: 110    16635    2.78%
      0     0      311.5649   105      303.1480 UserPurge1: 107    16659    2.78%
      0     0      311.5566    91      303.1480 UserPurge1: 110    16701    2.77%
      0     0      311.5506    98      303.1480 UserPurge1: 108    16735    2.77%
      0     0      311.5471    45      303.1480 UserPurge1: 113    16749    2.77%
      0     0      311.5459    93      303.1480 UserPurge1: 72    16773    2.77%
      0     0      311.5344   106      303.1480 UserPurge1: 106    16805    2.77%
      0     0      311.5223    96      303.1480 UserPurge1: 107    16833    2.76%
      0     0      311.5214    97      303.1480 UserPurge1: 109    16840    2.76%
      0     0      311.5175    92      303.1480 UserPurge1: 110    16863    2.76%
      0     0      311.5166    81      303.1480 UserPurge1: 105    16882    2.76%
      0     0      311.5111    98      303.1480 UserPurge1: 107    16907    2.76%
      0     0      311.5052   104      303.1480 UserPurge1: 111    16938    2.76%
      0     0      311.5006   111      303.1480 UserPurge1: 114    16976    2.76%
      0     0      311.4981    45      303.1480 UserPurge1: 113    16988    2.75%
      0     0      311.4981   112      303.1480 UserPurge1: 72    16991    2.75%
      0     0      311.4950    96      303.1480 UserPurge1: 114    17016    2.75%
      0     0      311.4934   105      303.1480 UserPurge1: 113    17041    2.75%
      0     0      311.4880   106      303.1480 UserPurge1: 114    17095    2.75%
      0     0      311.4784   111      303.1480 UserPurge1: 116    17125    2.75%
      0     0      311.4749    96      303.1480 UserPurge1: 117    17156    2.75%
      0     0      311.4741    50      303.1480 UserPurge1: 109    17161    2.75%
      0     0      311.4737   100      303.1480 UserPurge1: 74    17176    2.75%
      0     0      311.4715    96      303.1480 UserPurge1: 113    17216    2.75%
      0     0      311.4674   102      303.1480 UserPurge1: 109    17239    2.74%
      0     0      311.4649    51      303.1480 UserPurge1: 116    17271    2.74%
      0     0      311.4648    92      303.1480 UserPurge1: 75    17274    2.74%
      0     0      311.4604   117      303.1480 UserPurge1: 113    17302    2.74%
      0     0      311.4545   113      303.1480 UserPurge1: 115    17358    2.74%
      0     0      311.4543    45      303.1480 UserPurge1: 114    17359    2.74%
      0     0      311.4533   105      303.1480 UserPurge1: 73    17383    2.74%
      0     0      311.4464   118      303.1480 UserPurge1: 111    17421    2.74%
      0     0      311.4423    45      303.1480 UserPurge1: 117    17432    2.74%
      0     0      311.4414   106      303.1480 UserPurge1: 71    17458    2.74%
      0     0      311.4340    49      303.1480 UserPurge1: 111    17476    2.73%
      0     0      311.4329   115      303.1480 UserPurge1: 74    17486    2.73%
      0     0      311.4167   105      303.1480 UserPurge1: 118    17530    2.73%
      0     0      311.4155    45      303.1480 UserPurge1: 111    17532    2.73%
      0     0      311.4146   106      303.1480 UserPurge1: 72    17548    2.73%
      0     0      311.4106    95      303.1480 UserPurge1: 116    17586    2.73%
      0     0      311.4082    99      303.1480 UserPurge1: 112    17616    2.72%
      0     0      311.4057   110      303.1480 UserPurge1: 114    17638    2.72%
      0     0      311.4033   125      303.1480 UserPurge1: 120    17653    2.72%
      0     0      311.3997   114      303.1480 UserPurge1: 119    17673    2.72%
      0     0      311.3799   105      303.1480 UserPurge1: 120    17735    2.72%
      0     0      311.3730   101      303.1480 UserPurge1: 115    17763    2.71%
      0     0      311.3687   111      303.1480 UserPurge1: 114    17802    2.71%
      0     0      311.3659   110      303.1480 UserPurge1: 116    17831    2.71%
      0     0      311.3649   111      303.1480 UserPurge1: 115    17859    2.71%
      0     0      311.3615   119      303.1480 UserPurge1: 116    17901    2.71%
      0     0      311.3596   117      303.1480 UserPurge1: 116    17919    2.71%
      0     0      311.3546   102      303.1480 UserPurge1: 118    17970    2.71%
      0     0      311.3506   109      303.1480 UserPurge1: 115    18013    2.71%
      0     0      311.3398   109      303.1480 UserPurge1: 120    18071    2.70%
      0     0      311.3307   110      303.1480 UserPurge1: 114    18129    2.70%
      0     0      311.3263   116      303.1480 UserPurge1: 120    18160    2.70%
      0     0      311.3237   114      303.1480 UserPurge1: 113    18181    2.70%
      0     0      311.3208   103      303.1480 UserPurge1: 115    18211    2.70%
      0     0      311.3188   100      303.1480 UserPurge1: 112    18240    2.70%
      0     0      311.3182   108      303.1480 UserPurge1: 113    18272    2.70%
      0     0      311.3178   111      303.1480 UserPurge1: 117    18293    2.69%
      0     0      311.3165   106      303.1480 UserPurge1: 120    18318    2.69%
      0     0      311.3154   113      303.1480 UserPurge1: 119    18347    2.69%
      0     0      311.3147   122      303.1480 UserPurge1: 118    18370    2.69%
      0     0      311.3138   121      303.1480 UserPurge1: 119    18406    2.69%
      0     0      311.3124   103      303.1480 UserPurge1: 123    18469    2.69%
      0     0      311.3082   110      303.1480 UserPurge1: 120    18506    2.69%
      0     0      311.3058   118      303.1480 UserPurge1: 115    18544    2.69%
      0     0      311.2877    90      303.1480 UserPurge1: 119    18609    2.69%
      0     0      311.2782    95      303.1480 UserPurge1: 111    18638    2.68%
      0     0      311.2695   106      303.1480 UserPurge1: 112    18671    2.68%
      0     0      311.2636    92      303.1480 UserPurge1: 112    18700    2.68%
      0     0      311.2627   111      303.1480 UserPurge1: 114    18732    2.68%
      0     0      311.2617   114      303.1480 UserPurge1: 117    18742    2.68%
      0     0      311.2586    98      303.1480 UserPurge1: 120    18777    2.68%
      0     0      311.2553   105      303.1480 UserPurge1: 119    18809    2.67%
      0     0      311.2500   104      303.1480 UserPurge1: 122    18842    2.67%
      0     0      311.2424   106      303.1480 UserPurge1: 117    18870    2.67%
      0     0      311.2381   113      303.1480 UserPurge1: 119    18914    2.67%
      0     0      311.2311    95      303.1480 UserPurge1: 118    18952    2.67%
      0     0      311.2277   115      303.1480 UserPurge1: 113    18988    2.67%
      0     0      311.2245   112      303.1480 UserPurge1: 116    19003    2.66%
      0     0      311.2232   109      303.1480 UserPurge1: 113    19033    2.66%
      0     0      311.2213   106      303.1480 UserPurge1: 115    19065    2.66%
      0     0      311.2205   113      303.1480 UserPurge1: 112    19083    2.66%
      0     0      311.2196   116      303.1480 UserPurge1: 114    19108    2.66%
      0     0      311.2191   122      303.1480 UserPurge1: 121    19123    2.66%
      0     0      311.2180   120      303.1480 UserPurge1: 123    19162    2.66%
      0     0      311.2118   114      303.1480 UserPurge1: 121    19237    2.66%
      0     0      311.2077    98      303.1480 UserPurge1: 115    19259    2.66%
      0     0      311.2061   119      303.1480 UserPurge1: 115    19289    2.66%
      0     0      311.2048   106      303.1480 UserPurge1: 117    19312    2.66%
      0     0      311.2031   111      303.1480 UserPurge1: 120    19354    2.66%
      0     0      311.2012   117      303.1480 UserPurge1: 120    19391    2.66%
      0     0      311.1988   107      303.1480 UserPurge1: 123    19442    2.66%
      0     0      311.1973   113      303.1480 UserPurge1: 117    19477    2.66%
      0     0      311.1964   104      303.1480 UserPurge1: 118    19506    2.65%
      0     0      311.1948   113      303.1480 UserPurge1: 121    19552    2.65%
      0     0      311.1922   123      303.1480 UserPurge1: 123    19604    2.65%
      0     0      311.1890   109      303.1480 UserPurge1: 124    19654    2.65%
      0     0      311.1823   119      303.1480 UserPurge1: 122    19717    2.65%
      0     0      311.1807    42      303.1480 UserPurge1: 117    19725    2.65%
      0     0      311.1800   118      303.1480 UserPurge1: 72    19759    2.65%
      0     0      311.1776    45      303.1480 UserPurge1: 120    19774    2.65%
      0     0      311.1758   101      303.1480 UserPurge1: 74    19805    2.65%
      0     0      311.1679   109      303.1480 UserPurge1: 119    19833    2.65%
      0     0      311.1645   102      303.1480 UserPurge1: 114    19851    2.64%
      0     0      311.1634   103      303.1480 UserPurge1: 115    19873    2.64%
      0     0      311.1598   108      303.1480 UserPurge1: 116    19906    2.64%
      0     0      311.1572   131      303.1480 UserPurge1: 121    19940    2.64%
      0     0      311.1553   113      303.1480 UserPurge1: 121    19974    2.64%
      0     0      311.1538   123      303.1480 UserPurge1: 119    20007    2.64%
      0     0      311.1520   130      303.1480 UserPurge1: 124    20044    2.64%
      0     0      311.1505   111      303.1480 UserPurge1: 124    20082    2.64%
      0     0      311.1486    45      303.1480 UserPurge1: 124    20097    2.64%
      0     0      311.1480   127      303.1480 UserPurge1: 72    20141    2.64%
      0     0      311.1431   118      303.1480 UserPurge1: 129    20205    2.64%
      0     0      311.1398   112      303.1480 UserPurge1: 120    20246    2.64%
      0     0      311.1372   109      303.1480 UserPurge1: 125    20291    2.64%
      0     0      311.1349   120      303.1480 UserPurge1: 126    20327    2.63%
      0     0      311.1325   129      303.1480 UserPurge1: 125    20381    2.63%
      0     0      311.1286   112      303.1480 UserPurge1: 127    20430    2.63%
      0     0      311.1238   120      303.1480 UserPurge1: 125    20470    2.63%
      0     0      311.1207   122      303.1480 UserPurge1: 121    20505    2.63%
      0     0      311.1207    45      303.1480 UserPurge1: 124    20506    2.63%
      0     0      311.1177   117      303.1480 UserPurge1: 73    20546    2.63%
      0     0      311.1159   118      303.1480 UserPurge1: 126    20562    2.63%
      0     0      311.1118   124      303.1480 UserPurge1: 127    20610    2.63%
      0     0      311.1044   105      303.1480 UserPurge1: 121    20677    2.62%
      0     0      311.1012   114      303.1480 UserPurge1: 122    20741    2.62%
      0     0      311.0982   119      303.1480 UserPurge1: 120    20788    2.62%
      0     0      311.0956   114      303.1480 UserPurge1: 122    20808    2.62%
      0     0      311.0938    45      303.1480 UserPurge1: 127    20843    2.62%
      0     0      311.0938   121      303.1480 UserPurge1: 72    20853    2.62%
      0     0      311.0926   110      303.1480 UserPurge1: 122    20870    2.62%
      0     0      311.0905   122      303.1480 UserPurge1: 127    20917    2.62%
      0     0      311.0869    41      303.1480 UserPurge1: 127    20964    2.62%
      0     0      311.0864   128      303.1480 UserPurge1: 70    20986    2.62%
      0     0      311.0820   132      303.1480 UserPurge1: 126    21045    2.62%
      0     0      311.0790   135      303.1480 UserPurge1: 126    21103    2.62%
      0     0      311.0755    45      303.1480 UserPurge1: 129    21147    2.62%
      0     0      311.0753   107      303.1480 UserPurge1: 73    21164    2.61%
      0     0      311.0708   121      303.1480 UserPurge1: 124    21212    2.61%
      0     0      311.0678    45      303.1480 UserPurge1: 127    21244    2.61%
      0     0      311.0670   111      303.1480 UserPurge1: 73    21266    2.61%
      0     0      311.0625   110      303.1480 UserPurge1: 124    21311    2.61%
      0     0      311.0598   107      303.1480 UserPurge1: 124    21362    2.61%
      0     0      311.0576   113      303.1480 UserPurge1: 120    21408    2.61%
      0     0      311.0566    45      303.1480 UserPurge1: 122    21426    2.61%
      0     0      311.0564   134      303.1480 UserPurge1: 71    21452    2.61%
      0     0      311.0552   118      303.1480 UserPurge1: 128    21486    2.61%
      0     0      311.0549    45      303.1480 UserPurge1: 127    21498    2.61%
      0     0      311.0548   135      303.1480 UserPurge1: 72    21524    2.61%
      0     0      311.0545   137      303.1480 UserPurge1: 133    21563    2.61%
      0     0      311.0534   135      303.1480 UserPurge1: 131    21610    2.61%
      0     0      311.0509   123      303.1480 UserPurge1: 133    21654    2.61%
      0     0      311.0477   126      303.1480 UserPurge1: 132    21703    2.61%
      0     0      311.0338   126      303.1480 UserPurge1: 132    21779    2.60%
      0     0      311.0274   109      303.1480 UserPurge1: 124    21823    2.60%
      0     0      311.0250   126      303.1480 UserPurge1: 123    21857    2.60%
      0     0      311.0212   108      303.1480 UserPurge1: 123    21903    2.60%
      0     0      311.0163   122      303.1480 UserPurge1: 121    21937    2.60%
      0     0      311.0141   109      303.1480 UserPurge1: 119    21980    2.59%
      0     0      311.0119    45      303.1480 UserPurge1: 122    22011    2.59%
      0     0      311.0118   125      303.1480 UserPurge1: 72    22030    2.59%
      0     0      311.0086   117      303.1480 UserPurge1: 126    22089    2.59%
      0     0      311.0046   111      303.1480 UserPurge1: 126    22139    2.59%
      0     0      311.0019   127      303.1480 UserPurge1: 124    22180    2.59%
      0     0      311.0001   126      303.1480 UserPurge1: 129    22225    2.59%
      0     0      310.9982   139      303.1480 UserPurge1: 127    22276    2.59%
      0     0      310.9945   121      303.1480 UserPurge1: 129    22341    2.59%
      0     0      310.9916   130      303.1480 UserPurge1: 123    22373    2.59%
      0     0      310.9885   119      303.1480 UserPurge1: 128    22423    2.59%
      0     0      310.9849   121      303.1480 UserPurge1: 124    22465    2.59%
      0     0      310.9823   115      303.1480 UserPurge1: 130    22531    2.58%
      0     0      310.9814    45      303.1480 UserPurge1: 128    22544    2.58%
      0     0      310.9812   123      303.1480 UserPurge1: 72    22555    2.58%
      0     0      310.9783   112      303.1480 UserPurge1: 130    22616    2.58%
      0     0      310.9760   105      303.1480 UserPurge1: 125    22690    2.58%
      0     0      310.9749    47      303.1480 UserPurge1: 127    22702    2.58%
      0     0      310.9747   122      303.1480 UserPurge1: 73    22735    2.58%
      0     0      310.9730   139      303.1480 UserPurge1: 131    22786    2.58%
      0     0      310.9705   107      303.1480 UserPurge1: 133    22856    2.58%
      0     0      310.9683   123      303.1480 UserPurge1: 129    22894    2.58%
      0     0      310.9664   105      303.1480 UserPurge1: 129    22950    2.58%
      0     0      310.9652   125      303.1480 UserPurge1: 123    23005    2.58%
      0     0      310.9642   134      303.1480 UserPurge1: 132    23046    2.58%
      0     0      310.9638   134      303.1480 UserPurge1: 129    23082    2.58%
      0     0      310.9634   115      303.1480 UserPurge1: 133    23112    2.58%
      0     0      310.9626   139      303.1480 UserPurge1: 129    23159    2.58%
      0     0      310.9620   120      303.1480 UserPurge1: 129    23205    2.58%
      0     0      310.9615   129      303.1480 UserPurge1: 129    23260    2.58%
      0     0      310.9608   114      303.1480 UserPurge1: 132    23305    2.58%
      0     0      310.9586   131      303.1480 UserPurge1: 127    23384    2.58%
      0     0      310.9573   135      303.1480 UserPurge1: 132    23433    2.58%
      0     0      310.9555   124      303.1480 UserPurge1: 129    23501    2.58%
      0     0      310.9548   139      303.1480 UserPurge1: 129    23567    2.58%
      0     0      310.9539   128      303.1480 UserPurge1: 133    23624    2.57%
      0     0      310.9530   136      303.1480 UserPurge1: 129    23661    2.57%
      0     0      310.9519   134      303.1480 UserPurge1: 133    23723    2.57%
      0     0      310.9483   142      303.1480 UserPurge1: 136    23786    2.57%
      0     0      310.9456   139      303.1480 UserPurge1: 136    23865    2.57%
      0     0      310.9387   124      303.1480 UserPurge1: 129    23923    2.57%
      0     0      310.9344   134      303.1480 UserPurge1: 121    23965    2.57%
      0     0      310.9320   125      303.1480 UserPurge1: 128    24006    2.57%
      0     0      310.9282   129      303.1480 UserPurge1: 126    24070    2.57%
      0     0      310.9251   119      303.1480 UserPurge1: 127    24123    2.57%
      0     0      310.9222   121      303.1480 UserPurge1: 127    24176    2.56%
      0     0      310.9186   140      303.1480 UserPurge1: 131    24249    2.56%
      0     0      310.9162   131      303.1480 UserPurge1: 131    24302    2.56%
      0     0      310.9147   130      303.1480 UserPurge1: 125    24341    2.56%
      0     0      310.9121   140      303.1480 UserPurge1: 128    24392    2.56%
      0     0      310.9105   126      303.1480 UserPurge1: 130    24446    2.56%
      0     0      310.9099   117      303.1480 UserPurge1: 132    24473    2.56%
      0     0      310.9088   139      303.1480 UserPurge1: 127    24543    2.56%
      0     0      310.9079   134      303.1480 UserPurge1: 133    24588    2.56%
      0     0      310.9062   145      303.1480 UserPurge1: 135    24662    2.56%
      0     0      310.9026   138      303.1480 UserPurge1: 135    24740    2.56%
      0     0      310.8994   121      303.1480 UserPurge1: 132    24801    2.56%
      0     0      310.8974   131      303.1480 UserPurge1: 131    24852    2.56%
      0     0      310.8959   141      303.1480 UserPurge1: 133    24903    2.56%
      0     0      310.8945   137      303.1480 UserPurge1: 131    24952    2.56%
      0     0      310.8932   128      303.1480 UserPurge1: 131    25007    2.55%
      0     0      310.8910   129      303.1480 UserPurge1: 134    25054    2.55%
      0     0      310.8885   128      303.1480 UserPurge1: 130    25095    2.55%
      0     0      310.8858   129      303.1480 UserPurge1: 129    25159    2.55%
      0     0      310.8843   112      303.1480 UserPurge1: 135    25188    2.55%
      0     0      310.8837   127      303.1480 UserPurge1: 129    25244    2.55%
      0     0      310.8820   130      303.1480 UserPurge1: 137    25310    2.55%
      0     0      310.8813   141      303.1480 UserPurge1: 131    25367    2.55%
